X	Y	Z	Mass
-0.457261	0.0975741	0.0783284	1
-0.431818	0.277412	0.358266	1
-0.426971	0.247532	0.388297	1
-0.293447	0.0454921	0.136225	1
-0.325116	0.106556	0.0381717	1
-0.288833	0.283306	0.448003	1
-0.0758384	-0.127404	0.292789	1
-0.00273564	0.150193	0.245926	1
0.0144496	0.0179648	0.226771	1
-0.0115738	0.004047	0.0533838	1
-0.318798	0.0285485	0.0307854	1
-0.00771362	-0.0569004	-0.0100878	1
-0.0148166	0.122071	0.0627722	1
-0.12687	0.24747	0.282264	1
-0.37847	0.223634	0.435543	1
-0.432515	0.216011	0.329755	1
-0.119319	0.0086781	0.123272	1
-0.529578	0.318401	0.349635	1
-0.352346	0.264189	0.430751	1
-0.429786	0.167729	0.537462	1
-0.112286	0.207334	0.666198	1
0.0195114	0.247651	0.479518	1
-0.277653	0.0128382	0.501175	1
0.0143461	0.0142622	0.288587	1
-0.201638	0.0142855	0.488748	1
0.0994576	0.130932	-0.168809	1
0.0548952	0.0244837	0.301454	1
-0.0636724	0.0262156	0.289833	1
-0.135645	0.177239	0.134926	1
-0.40007	0.251752	0.408529	1
-0.116888	-0.103515	-0.09229	1
-0.524257	0.0611906	0.201773	1
-0.462047	0.265927	0.0755958	1
-0.153078	-0.197103	0.125506	1
-0.339497	0.0742949	0.400102	1
-0.352425	0.193744	0.40698	1
-0.197697	0.0329053	0.240624	1
-0.194338	0.0125567	0.117836	1
0.00171294	0.109888	0.296481	1
-0.023542	0.172832	0.307995	1
0.00317768	0.12686	0.111404	1
-0.00299737	-0.0133672	0.121604	1
-0.0103209	-0.0140869	0.000664983	1
-0.0417928	0.00138013	0.0407866	1
-0.336512	0.0421253	0.392673	1
-0.312662	-0.0544222	0.354994	1
-0.51164	0.0260367	0.156655	1
-0.150222	-0.0528415	0.207551	1
-0.119068	-0.00694118	0.115492	1
-0.409959	0.313424	0.474891	1
-0.151655	0.0186141	0.506315	1
0.0974152	0.0730065	0.454071	1
-0.002768	0.146352	0.0697446	1
-0.224916	0.155733	0.454757	1
-0.000560893	0.136313	0.232071	1
-0.134597	0.230611	0.290235	1
-0.204933	0.199872	0.170593	1
-0.246191	0.337871	0.345602	1
-0.213851	0.0633964	0.149622	1
-0.549261	0.152377	0.272386	1
-0.32653	0.189172	0.172522	1
-0.712872	0.117701	0.328486	1
-0.135226	-0.162219	0.289724	1
-0.508084	0.132887	0.344608	1
-0.199704	0.0781464	0.517985	1
-0.45403	0.183616	0.26464	1
-0.0135195	0.0566424	0.187072	1
-0.169198	-0.181639	0.150615	1
-0.357644	-0.0228851	0.289673	1
-0.401796	0.0590854	0.406913	1
0.0833766	0.0433623	0.139596	1
-0.242904	0.0477891	0.0314153	1
-0.167044	0.082798	-0.0582217	1
-0.117237	0.117821	0.181327	1
-0.236403	0.191676	0.294178	1
-0.549222	0.053363	0.185315	1
-0.522385	0.16314	0.398104	1
-0.322834	0.201466	0.0595276	1
-0.390116	0.34477	0.388556	1
-0.269415	0.0209163	0.236254	1
-0.198022	-0.12644	0.549995	1
-0.00459437	0.153462	0.108281	1
-0.280584	0.177169	0.589105	1
-0.421256	0.332289	0.543553	1
-0.241097	0.117811	0.198165	1
-0.0133097	0.048555	-0.0159348	1
-0.177938	0.227497	0.246104	1
-0.18439	-0.0532838	0.115458	1
-0.503609	0.252273	0.359221	1
-0.414379	0.317071	0.447669	1
-0.32851	0.21927	0.265473	1
-0.433842	0.123779	0.454596	1
-0.543729	0.230604	0.172506	1
-0.437886	0.196572	0.422278	1
-0.0710822	0.135737	0.227071	1
-0.068069	-0.10168	0.492124	1
-0.414279	0.20921	0.346901	1
-0.00693597	0.152665	0.466085	1
-0.0298617	0.00264617	0.283779	1
-0.0258711	0.18234	0.298954	1
0.0015844	0.22223	0.106017	1
-0.00638584	0.0637953	0.292263	1
-0.184513	0.102016	0.385956	1
-0.136574	0.0496522	0.16861	1
-0.550395	0.0987888	0.190184	1
-0.0329759	0.00606093	0.167068	1
-0.11717	-0.00415192	0.135715	1
-0.159823	0.00142685	0.189544	1
-0.489743	0.23844	0.318919	1
-0.41778	0.297202	0.664838	1
-0.04011	0.0734789	0.288431	1
0.0226234	0.0407954	0.23274	1
-0.141437	0.115285	0.324707	1
-0.0211132	0.198826	0.266022	1
-0.257045	0.169146	0.576172	1
-0.0574266	0.298785	0.22511	1
-0.0972587	0.133932	0.00690622	1
-0.262502	0.327887	0.160536	1
-0.102077	0.0775903	0.251025	1
-0.378034	0.227873	0.409224	1
-0.336947	0.223858	0.359926	1
-0.481428	0.043449	0.20721	1
-0.526152	0.121025	0.0280911	1
-0.287126	0.0811996	0.0243526	1
-0.370234	0.279331	0.446147	1
-0.185339	0.0670414	0.34416	1
-0.0294205	0.0159407	0.419905	1
-0.170806	0.171549	0.495565	1
-0.0187346	0.220831	0.343881	1
-0.185983	-0.0706727	0.565778	1
0.0146633	0.236812	0.135099	1
0.0284221	0.277715	0.16648	1
-0.148916	0.052715	0.178261	1
-0.476383	0.153293	0.321899	1
-0.515533	0.276543	0.310933	1
-0.456494	0.20761	0.203214	1
-0.364547	0.206279	0.511181	1
-0.601266	0.248965	0.307269	1
-0.422899	0.24584	0.426169	1
-0.0887156	-0.0849767	0.34974	1
-0.331115	0.130116	0.566226	1
0.00696968	0.0828384	0.540059	1
0.0111195	0.108297	0.464421	1
-0.0873864	-0.0812418	0.320884	1
-0.0918125	-0.192591	0.163208	1
0.0879392	0.312367	0.24584	1
-0.0352887	-0.00582536	0.115794	1
-0.298158	0.280002	0.29608	1
-0.227044	0.203601	0.234175	1
-0.509513	0.158388	0.324421	1
-0.48653	0.0457968	0.098242	1
-0.459029	0.302201	0.384044	1
-0.287499	0.0710518	0.324695	1
-0.256301	0.0562733	0.234602	1
-0.326088	0.204453	0.405645	1
-0.197776	-0.0950073	0.300024	1
-0.164605	0.213868	0.378957	1
-0.114459	-0.20878	0.253474	1
-0.0611054	0.22587	0.396416	1
-0.199619	0.20898	0.565324	1
-0.0493296	0.0500128	-0.139359	1
0.0580201	-0.0141041	0.235845	1
-0.286199	0.309022	0.123343	1
-0.139537	0.0338246	0.268967	1
-0.520562	0.157998	0.22538	1
-0.215438	0.0822929	-0.0891283	1
-0.284846	0.157451	0.298487	1
-0.110018	0.00243087	0.104792	1
-0.323913	0.349114	0.486356	1
-0.123768	0.000649277	0.210537	1
-0.177511	-0.00469581	0.188151	1
-0.572278	0.191246	0.295558	1
0.00280958	0.0120049	0.246459	1
-0.104965	0.0618707	0.319193	1
-0.0655681	-0.00455171	0.0976085	1
-0.0924492	0.118858	0.172893	1
0.0244335	-0.00257435	0.178049	1
0.0896209	-0.00528677	-0.143318	1
0.0153501	0.193744	0.182655	1
-0.238625	0.08245	0.191325	1
-0.199419	0.0426634	0.369818	1
-0.437263	0.148793	0.423277	1
-0.113027	0.00481311	0.127826	1
-0.477375	0.260332	0.266225	1
-0.113909	0.00199278	0.128224	1
-0.283502	-0.0181154	0.393341	1
-0.233129	0.516576	0.468478	1
-0.0307589	0.0200536	0.579195	1
0.0764275	0.363514	0.350611	1
-0.00791181	0.148542	0.403951	1
-0.0466794	0.111542	-0.07788	1
0.025952	0.0111486	0.0729698	1
-0.194707	0.0908111	0.200724	1
-0.024253	0.00122482	0.113822	1
-0.116125	0.0619005	0.254564	1
-0.086571	-0.00567033	0.137121	1
-0.39404	0.34039	0.41978	1
-0.397822	0.229674	0.368047	1
-0.263044	-0.111121	0.104821	1
-0.279938	0.0332144	0.284832	1
-0.00423284	0.0276655	0.325118	1
-0.109375	-0.0554626	0.463562	1
-0.102037	-0.0433643	0.278745	1
-0.121058	0.00540599	0.183614	1
0.0354033	0.0910487	0.204229	1
-0.0725589	0.172188	0.38595	1
-0.198785	-0.0849051	0.122403	1
-0.052318	0.016156	0.314122	1
-0.110616	0.205999	0.245217	1
-0.082355	-0.0227266	0.136728	1
-0.479093	0.237122	0.36513	1
-0.102504	0.0135494	0.0367467	1
-0.204255	0.0215807	0.240952	1
-0.407371	0.33734	0.410173	1
-0.342582	0.46201	0.557904	1
-0.297023	0.0479509	0.368581	1
-0.0943807	-0.00634391	0.27998	1
-0.0704487	0.0465935	0.258289	1
0.00712938	0.165115	0.273529	1
0.0220439	0.00680414	0.154396	1
-0.00987488	0.275015	0.0379803	1
-0.0427389	-0.00509358	0.371064	1
0.0679879	0.145984	0.157398	1
-0.500297	0.157868	0.252943	1
-0.165815	-0.0739659	0.214516	1
-0.408783	0.176685	0.369668	1
-0.511837	0.158516	0.255784	1
-0.401518	0.200786	0.402602	1
-0.110666	0.00444971	0.123757	1
-0.229465	0.287439	0.275039	1
-0.147583	-0.033666	0.170961	1
-0.0930339	0.167971	0.447997	1
-0.329471	0.187078	0.5485	1
-0.050442	-0.00508536	0.136122	1
0.00134175	0.00026166	0.0746139	1
0.0650253	0.193196	0.0714283	1
0.185473	-0.0622284	-0.23901	1
-0.0595253	-0.0101658	0.285179	1
-0.592446	0.262661	0.407092	1
-0.186446	-0.0495877	0.0394563	1
-0.313853	0.0550399	0.325453	1
-0.293817	0.300669	0.399851	1
-0.549659	0.345455	0.347953	1
-0.181122	0.362198	0.318086	1
-0.185422	0.213847	0.18505	1
-0.124557	0.172058	0.427713	1
-0.203531	0.240499	0.59942	1
-0.340807	0.272887	0.582379	1
0.00163768	0.00224058	0.168057	1
0.0301901	0.148967	0.354929	1
-0.0255544	0.101813	0.301291	1
0.0516858	0.628417	0.00332052	1
-0.0754577	0.159125	0.242756	1
-0.254645	0.0861511	0.202657	1
-0.177607	0.0647257	0.162072	1
-0.391676	0.322378	0.44266	1
-0.122069	-0.00419668	0.125881	1
-0.0666522	0.000140086	0.0857259	1
-0.0264274	0.101942	0.470798	1
-0.114427	0.114139	0.283559	1
0.0316897	0.10434	0.213826	1
-0.295756	0.0164256	0.290174	1
-0.00648625	0.0150161	0.0646655	1
-0.0572654	0.0636581	0.350484	1
-0.003333	0.149123	0.357057	1
0.0555603	0.206242	0.248737	1
-0.0281423	0.09362	0.184359	1
0.0553714	0.03972	0.102774	1
-0.00284343	0.237373	0.258673	1
-0.293794	0.0988262	0.290037	1
-0.413337	0.174751	0.446205	1
-0.364125	0.342249	0.388246	1
-0.446332	0.185461	0.413985	1
-0.186395	0.444925	0.211889	1
-0.398891	0.230521	0.460604	1
-0.134161	0.0239177	0.189216	1
-0.223031	0.300595	0.60445	1
-0.00433544	0.113885	0.324793	1
-0.0113097	0.0702888	0.197139	1
-0.232429	0.0906766	0.378779	1
-0.0427991	0.230553	0.229251	1
-0.0951506	-0.00319017	0.0650631	1
-0.159728	0.0600218	0.192651	1
-0.063251	-0.00947364	0.266249	1
-0.23879	0.312191	0.326276	1
-0.447255	0.205746	0.499469	1
-0.382802	0.342651	0.373816	1
-0.58012	0.282562	0.26112	1
-0.0807038	0.126135	0.0325411	1
0.016853	0.0379014	0.412753	1
-0.116261	0.00570222	0.644576	1
-0.0630457	0.0743018	0.423077	1
-0.143375	0.078418	0.320618	1
-0.00426318	0.115663	0.274326	1
-0.00950415	0.06162	0.190197	1
0.0237804	0.0916087	0.0910707	1
0.0918673	0.171501	0.33503	1
-0.281814	0.227608	0.217587	1
-0.110621	0.0904931	0.330588	1
-0.4132	0.0587857	0.14134	1
-0.10663	-0.00110854	0.14465	1
-0.212441	0.298484	0.380577	1
-0.500559	0.162706	0.261526	1
-0.0966836	0.0256017	0.530901	1
-0.491638	0.205683	0.40374	1
-0.353706	0.0839441	0.454837	1
-0.382321	0.216296	0.616431	1
-0.00634608	0.0506225	0.217187	1
0.000181113	0.134496	0.29678	1
-0.0295075	0.201118	0.275609	1
0.0549471	0.230489	0.317025	1
-0.12329	0.250328	0.163098	1
-0.0303854	0.246253	0.129369	1
-0.176757	0.0921817	0.184082	1
-0.267325	0.217625	0.451466	1
-0.419514	0.259071	0.410588	1
-0.397356	0.245393	0.386283	1
-0.524216	0.28782	0.298915	1
-0.425182	0.343012	0.588953	1
-0.336913	0.28006	0.592461	1
-0.41783	0.166349	0.343604	1
0.125191	0.0618359	0.206911	1
-0.192246	0.0183933	0.404055	1
0.0321537	0.147837	0.293778	1
-0.141037	-0.146748	0.450014	1
0.0329542	0.124992	0.169577	1
-0.0642955	0.0278018	0.227701	1
-0.0775633	0.0311582	0.239444	1
-0.334551	0.0439132	0.169377	1
-0.200319	0.224837	0.340951	1
-0.541382	0.273319	0.327326	1
-0.394724	0.307591	0.483536	1
-0.451397	0.368692	0.199889	1
-0.448171	0.34151	0.474869	1
-0.31327	0.180182	0.256196	1
-0.4733	0.278337	0.483919	1
-0.177728	0.184019	0.609188	1
-0.00478344	-0.00234728	0.315778	1
-0.00257726	0.0998743	0.353754	1
-0.12133	-0.0148738	0.378894	1
-0.0718481	0.252707	0.286548	1
-0.0685776	-0.0339571	0.158565	1
-0.12915	0.0726298	0.00219581	1
-0.16282	0.297804	0.304814	1
-0.46217	0.267265	0.335247	1
-0.438126	0.191648	0.418835	1
-0.515674	0.296645	0.350528	1
-0.154557	0.0763785	0.552838	1
-0.0878056	-0.1365	0.283755	1
-0.335033	0.0171454	0.10934	1
-0.239989	0.170295	0.580974	1
-0.245851	0.20689	0.662855	1
-0.158934	-0.00914058	0.219098	1
-0.227441	0.260768	0.403211	1
-0.272104	0.0883326	0.699752	1
-0.00875559	0.303767	0.261982	1
-0.0130793	-0.00356291	0.190358	1
-0.143885	0.103361	0.116236	1
-0.325077	0.195028	0.197331	1
-0.387938	0.327964	0.203568	1
-0.403945	0.35528	0.443476	1
-0.371942	0.278643	0.415562	1
-0.509781	0.186653	0.251222	1
-0.174449	0.0549038	0.119067	1
-0.183389	0.105288	0.57572	1
-0.280616	-0.0218478	0.251152	1
-0.019322	0.25058	0.604711	1
-0.0884212	0.0319621	0.559225	1
-0.0767631	0.0664858	0.199671	1
0.129328	-0.282685	0.489054	1
-0.118184	0.480759	0.30253	1
-0.0313346	0.0383706	0.378995	1
-0.11914	0.0732041	0.149293	1
-0.463889	0.259506	0.391772	1
-0.400755	0.174493	0.340704	1
-0.492948	0.2395	0.391378	1
-0.30858	0.227998	0.456286	1
-0.162342	0.177375	0.170911	1
-0.109118	-0.0366096	0.172943	1
-0.394552	0.367201	0.399563	1
-0.383164	0.336939	0.487199	1
-0.0382251	0.150602	0.428932	1
-0.169824	0.227774	0.459722	1
0.00848139	0.231247	0.390948	1
-0.274173	0.290818	0.527468	1
0.113026	0.0542684	-0.191524	1
-0.0248464	0.00219264	0.188659	1
0.0519418	0.0125998	-0.0582402	1
-0.185794	-0.0571319	0.00604391	1
-0.132839	0.00778962	0.104633	1
-0.162373	0.340857	0.062092	1
-0.317706	0.071784	0.355977	1
-0.403773	-0.0216879	0.0849229	1
-0.220538	0.339152	0.616684	1
-0.102956	0.00331651	0.215504	1
-0.268736	-0.0439258	0.318539	1
-0.142426	-0.0136545	0.401389	1
-0.0355755	0.154893	0.253254	1
-0.0436055	-0.0132811	0.239227	1
-0.0186126	0.0097223	0.0761068	1
-0.0149697	0.128198	0.182821	1
0.00583047	0.00265015	0.133459	1
-0.132038	0.0943049	0.126403	1
-0.352429	0.471184	0.414338	1
-0.00561057	0.0441947	0.013217	1
-0.248318	0.125659	0.301664	1
-0.165002	0.237147	0.0790128	1
-0.0773053	0.000757256	0.120188	1
-0.121982	0.00549485	0.122807	1
-0.125529	-0.00112853	0.172297	1
-0.253556	0.349001	0.357113	1
-0.0740238	0.000696009	0.14674	1
0.0121167	0.140668	0.370673	1
0.0253441	1.65259e-005	0.171085	1
-0.321676	0.0552723	0.221827	1
0.0309448	0.000868248	0.0966276	1
0.00100573	0.00491436	0.0274466	1
-0.186665	0.0823689	0.253224	1
-0.44642	0.177075	0.28331	1
-0.230275	0.241502	0.311563	1
-0.379207	0.354556	0.341903	1
-0.27222	-0.00208316	0.167745	1
-0.334291	0.268924	0.465579	1
-0.322932	0.287085	0.545762	1
-0.159883	0.03834	0.430993	1
-0.265642	0.160574	0.400779	1
-0.170479	-0.00254133	0.16825	1
-0.320311	0.326347	0.414456	1
-0.139588	-0.00374436	0.113835	1
-0.00058267	0.0119649	0.0640027	1
0.0151353	-0.000194692	0.027883	1
0.0137327	-0.0330508	-0.0213322	1
-0.188453	0.144919	0.284253	1
-0.339328	0.0163584	-0.103561	1
-0.329949	0.0362866	0.221621	1
-0.279596	0.218374	0.413316	1
-0.256533	0.385537	0.386217	1
-0.379536	0.391526	0.328494	1
-0.339573	0.23813	0.378435	1
-0.515601	0.404249	0.285182	1
-0.19086	0.149152	0.604613	1
-0.214708	-0.0716051	0.530131	1
-0.332618	0.278491	0.448304	1
0.00168418	0.0907829	0.209192	1
-0.0123882	0.0200035	0.122318	1
0.0371622	0.114774	0.292399	1
-0.0656049	0.0785075	0.177079	1
-0.0336202	0.409482	0.376703	1
-0.258518	0.331816	0.349567	1
-0.437566	0.301529	0.44598	1
-0.360786	0.297314	0.360361	1
-0.438696	0.177886	0.356753	1
-0.227953	0.108291	0.330784	1
-0.411039	0.203388	0.459097	1
-0.0939598	0.0373586	0.286047	1
-0.125848	0.00427542	0.192129	1
-0.0988639	-0.00559227	0.179265	1
-0.399093	0.346065	0.332696	1
-0.0143446	-0.0788668	0.120108	1
-0.00500858	0.0216694	0.151376	1
-0.110571	0.807159	-0.0298042	1
0.032315	0.317566	0.241742	1
-0.0156994	0.233633	0.36241	1
-0.108547	0.131585	0.0658034	1
-0.352523	0.374522	0.412223	1
-0.385163	0.289472	0.547385	1
-0.252299	0.0172948	0.335576	1
-0.391171	0.31951	0.456261	1
-0.454386	0.332153	0.360877	1
-0.222106	0.27647	0.45088	1
-0.327182	0.010574	0.373846	1
-0.0490972	0.108878	0.448686	1
-0.00353531	0.0944896	0.203214	1
-0.00283336	0.0380888	0.365986	1
-0.00278656	0.0148445	0.0686593	1
-0.0351112	0.0270106	0.0919264	1
-0.0288965	0.238185	0.365388	1
-0.0638409	-0.00890236	0.0157858	1
-0.103772	0.0404735	0.202194	1
0.0218192	0.0167517	-0.169699	1
-0.373448	0.239429	0.285311	1
-0.249114	0.0516074	0.401411	1
-0.159008	-0.00174853	-0.0140815	1
-0.438035	0.047179	0.398676	1
-0.133589	-0.0504852	0.283329	1
-0.296677	0.0947411	0.293712	1
-0.314942	0.22163	0.495424	1
-0.00175488	0.121345	0.317515	1
-0.0488589	0.0203599	0.119458	1
-0.164684	0.0177292	0.244629	1
-0.127213	0.0628349	0.289783	1
-0.00192666	0.0807801	0.341979	1
-0.104985	0.154949	0.351625	1
-0.321385	0.0465337	0.368502	1
-0.128759	0.243978	0.325195	1
-0.405944	0.247851	0.468921	1
-0.428823	0.0815618	0.320466	1
-0.323659	0.246727	0.471604	1
-0.495592	0.212856	0.290116	1
0.0933479	0.272274	0.351112	1
-0.338598	0.0284611	0.177084	1
-0.35371	0.219973	0.460432	1
-0.00533356	0.0130045	0.142501	1
0.0112351	0.0725856	0.106568	1
-0.209777	-0.0434238	0.382417	1
-0.000177566	0.358595	0.423212	1
-0.149622	0.101941	0.107082	1
-0.307747	0.265886	0.289334	1
-0.188304	0.199004	0.189531	1
-0.426171	0.150184	0.093386	1
-0.189322	-0.00791876	-0.0463089	1
-0.552643	0.259969	0.388184	1
-0.086249	0.00128097	0.0722466	1
-0.305375	-0.0173493	0.0325411	1
-0.31487	0.235773	0.523772	1
-0.129305	0.00036303	0.0642888	1
-0.220383	-0.211604	0.214653	1
-0.150207	-0.0242593	0.259279	1
-0.0223153	0.00508033	0.190287	1
0.011282	0.129822	0.288692	1
-0.0210428	-0.0151318	0.241432	1
-0.0268787	0.180976	0.278561	1
-0.191973	0.285674	0.326603	1
-0.12207	0.224795	0.364762	1
-0.31807	0.155227	0.364202	1
-0.354055	0.307691	0.534067	1
-0.341752	0.0494528	0.093992	1
-0.320565	0.389523	0.382167	1
-0.509277	0.118264	0.0821808	1
-0.342855	0.0947855	0.433077	1
-0.134287	0.109133	0.225291	1
-0.0527609	0.000358456	0.115856	1
0.00500532	0.102706	0.264475	1
-0.0125009	0.166702	0.354608	1
0.0406838	0.0838024	0.264387	1
-0.0667883	0.14266	0.348126	1
0.025224	0.00509921	0.12712	1
-0.147276	0.0118208	0.363332	1
-0.413856	0.256531	0.359899	1
-0.418724	0.250142	0.360506	1
-0.426099	0.326887	0.413258	1
-0.520806	0.118513	0.356109	1
-0.466017	0.245854	0.457595	1
-0.475768	0.290227	0.481753	1
-0.313412	0.296424	0.442958	1
-0.324022	0.341102	0.441211	1
-0.0943352	0.20439	0.260895	1
0.0700257	0.217019	0.40372	1
-0.00196194	-0.00164792	0.0247317	1
-0.318279	0.170698	0.366187	1
-0.07293	0.0871958	0.268314	1
-0.032529	0.214448	0.243006	1
-0.223031	0.0725472	0.239258	1
-0.0658236	0.00340545	0.0952061	1
-0.421387	0.00883153	0.169852	1
-0.366199	0.0775884	0.150604	1
-0.16665	0.0111334	0.271893	1
-0.192182	0.202268	0.407763	1
-0.570653	0.260279	0.26472	1
-0.277336	-0.0343828	0.464339	1
-0.164452	0.130208	0.574379	1
-0.203757	0.139225	0.50849	1
-0.0744167	0.09071	0.46327	1
-0.00693361	0.14195	0.310909	1
-0.171651	-0.0271788	0.338348	1
-0.099678	0.137994	0.335379	1
0.0452197	0.115117	0.289104	1
-0.384001	0.275699	0.305676	1
-0.175842	0.125883	0.150443	1
-0.516077	0.207669	0.377278	1
-0.444677	0.305517	0.456297	1
-0.416179	0.228084	0.388539	1
-0.330695	0.355491	0.412155	1
-0.324609	-0.01827	0.113674	1
-0.294295	0.266992	0.543672	1
-0.281638	-0.0816714	0.291396	1
-0.230107	0.132999	0.557308	1
-0.056626	0.309714	0.457236	1
-0.137958	-0.24843	0.464941	1
-0.250225	0.0304607	0.214076	1
-0.134686	0.336836	0.265035	1
-0.189147	0.0772775	0.0638209	1
0.0572622	0.118092	0.25434	1
-0.247024	0.0119989	0.14804	1
-0.435029	0.307198	0.446312	1
-0.418146	0.246915	0.409596	1
-0.569163	0.168235	0.220339	1
-0.276934	-0.0624944	0.409448	1
-0.347843	0.0288919	0.291369	1
-0.274507	0.285263	0.552181	1
-0.420183	0.18797	0.569416	1
-0.069539	-0.0032699	0.51459	1
-0.26557	0.15859	0.438945	1
-0.00977758	0.123537	0.3301	1
-0.209512	-0.167111	0.490633	1
-0.337673	0.224434	0.427882	1
-0.146571	0.0369453	0.323656	1
-0.238494	0.276856	0.368719	1
-0.336067	0.14991	0.241566	1
-0.176571	-0.00504844	0.144575	1
-0.427456	0.224347	0.385568	1
-0.165309	0.077567	0.261753	1
-0.266984	-0.00418823	0.269173	1
-0.18182	0.0442863	0.094156	1
-0.29249	0.307109	0.440604	1
-0.366789	0.0425478	0.104467	1
0.0123396	0.217311	0.400525	1
-0.18106	0.0561678	0.459359	1
-0.118594	0.0696406	0.427438	1
-0.342783	0.320004	0.449301	1
0.129508	-0.00511032	-0.162124	1
0.0847043	0.757945	-0.168473	1
0.0756981	0.110423	-0.132563	1
-0.433104	0.154864	0.43218	1
-0.419729	0.259199	0.472331	1
0.00419759	0.128812	0.0660412	1
-0.0686005	-0.00240688	-0.00417675	1
0.0492578	0.163356	-0.0593958	1
-0.367192	0.099255	0.298106	1
-0.185259	-0.00202584	0.128584	1
-0.119711	-0.00788592	0.0990349	1
-0.511941	0.180154	0.20953	1
-0.13366	-0.00373325	0.240556	1
-0.201769	0.0439739	0.553822	1
0.0262825	-0.000645043	0.1184	1
-0.0154478	0.17419	0.349815	1
-0.00534975	0.00756371	-0.0458517	1
-0.0487482	0.110909	-0.0552378	1
0.034289	0.727982	0.226028	1
0.146132	0.0432211	-0.0495273	1
-0.0651593	0.349383	0.0327813	1
-0.141615	0.255043	0.00793474	1
-0.520717	0.258168	0.40145	1
-0.110151	-0.00287169	0.0803595	1
-0.416345	0.153414	0.341431	1
-0.163003	0.00544009	0.0700172	1
-0.104377	0.001058	0.179726	1
-0.0310548	0.0148908	0.0668273	1
0.0123246	0.00260616	0.190804	1
-0.173031	0.396963	0.0826459	1
0.0275307	0.00207382	0.137995	1
0.0384936	0.0511801	-0.139054	1
-0.0836792	0.135805	0.327535	1
-0.182797	0.0942727	0.368902	1
-0.04723	0.00334163	0.150933	1
0.0443899	0.107145	-0.0272999	1
-0.358883	0.281565	0.446918	1
-0.486323	0.239057	0.35052	1
-0.272016	-0.0837316	0.280762	1
-0.134685	0.000177987	0.0691649	1
-0.145966	-0.00555001	0.114286	1
0.0345225	-0.0282024	0.331669	1
-0.0777392	0.0737472	0.326824	1
0.0203787	0.00811625	0.0937079	1
-0.00674081	0.013348	0.194342	1
0.000697826	0.0250456	-0.210074	1
0.00433792	0.00404544	0.000558406	1
-0.152366	0.0173486	0.435229	1
-0.30247	0.0779784	0.370033	1
-0.242169	0.36024	0.42129	1
-0.37134	0.103095	0.19351	1
-0.179895	0.115462	0.493149	1
-0.365849	0.292724	0.416772	1
-0.318513	0.357806	0.475804	1
-0.0296699	0.207416	0.446186	1
-0.0398282	-0.00626737	0.171347	1
-0.227401	0.219265	0.350556	1
0.00418611	0.0110096	0.108157	1
-0.0532898	0.131628	0.239701	1
0.000897952	-0.00127626	0.0721232	1
-0.117402	0.115203	0.263645	1
0.0467606	0.0487544	0.279066	1
-0.112503	0.280456	0.37427	1
-0.0283018	0.00141676	0.0994846	1
-0.39171	0.101043	0.283041	1
-0.343976	-0.0704013	0.313779	1
-0.470192	0.0525586	0.302698	1
-0.370745	0.323322	0.48891	1
-0.16339	-0.0140036	0.328449	1
0.0848368	0.0877935	0.416567	1
-0.0991436	0.00104552	0.239688	1
0.0169961	0.0357017	0.211556	1
-0.29699	-0.0563989	0.336205	1
0.0142457	-0.00107888	0.0923176	1
-0.00234938	0.00645806	0.0703117	1
-0.06291	0.247115	0.261894	1
-0.133244	0.3269	0.273465	1
0.113808	0.000182528	0.219056	1
-0.341614	0.344309	0.384351	1
-0.287663	0.2879	0.407503	1
-0.317443	0.140983	0.378234	1
-0.410391	0.242166	0.416849	1
-0.386602	0.196373	0.488838	1
-0.298363	-0.116982	0.176414	1
-0.310915	0.178493	0.278253	1
-0.040377	0.0743083	0.335799	1
0.0351934	0.0618991	0.223479	1
-0.0395781	0.0331539	0.11503	1
0.00117956	0.100585	0.184301	1
0.0105066	0.106044	0.199211	1
-0.0587842	0.1077	0.358389	1
0.0168667	0.0177819	0.185252	1
-0.0443738	0.00466857	0.124117	1
-0.0682275	0.348954	0.346051	1
-0.398164	0.0130777	0.398977	1
-0.344655	0.0834984	0.466056	1
-0.363274	0.114588	0.381291	1
-0.357354	0.351123	0.431246	1
-0.352785	0.135063	0.386329	1
-0.231228	0.101537	0.0999553	1
-0.231242	0.197216	0.430189	1
-0.276678	0.0197154	0.251784	1
-0.0763611	-0.0138659	0.202074	1
0.0048525	0.00642285	0.0652542	1
-0.0119173	0.04772	0.22494	1
0.143879	-0.0166605	0.234686	1
0.0252742	0.146303	0.346906	1
-0.112905	-0.00464483	0.0434833	1
-0.132136	0.0327418	0.356133	1
-0.451605	0.049498	0.32726	1
-0.123979	0.00229466	0.106748	1
-0.398654	0.271197	0.370067	1
-0.484757	0.259112	0.130374	1
-0.168003	-0.0104428	0.504261	1
-0.325705	0.220489	0.39827	1
-0.377485	0.266571	0.447199	1
-0.41505	0.287079	0.488178	1
0.00736805	0.113632	0.269464	1
-0.00746841	0.185559	0.286294	1
-0.00564012	0.121008	0.292874	1
-0.109748	0.0694501	0.444891	1
-0.0500572	0.0605567	0.272218	1
-0.464985	0.103932	0.335812	1
0.0909624	0.188499	0.182643	1
-0.420718	0.0841791	0.331025	1
-0.399828	0.232255	0.43781	1
-0.345733	0.331118	0.208615	1
-0.425263	0.39958	0.278382	1
-0.319227	-0.0124049	0.407668	1
-0.320636	0.118774	0.24584	1
