X	Y	Z
0.765757	-8.86153	2.10415
0.548954	-6.1212	2.79323
2.23665	-5.22327	4.18926
3.53977	-5.85603	2.72062
3.76141	-8.00644	3.02192
7.18329	-5.25934	3.50301
7.98026	-6.30328	5.52143
7.98287	-4.47191	4.03275
-7.23538	-4.45893	4.46506
-5.52887	-7.99332	2.1753
-3.79279	-7.24637	2.3937
-1.78914	-7.22403	2.52413
-1.40417	-6.13227	3.15352
-0.185048	-4.2816	2.3754
1.60846	-5.29268	3.37131
0.402539	-8.00237	3.81879
0.888765	-4.36609	3.7821
3.50796	-6.73254	3.93319
1.29884	-7.34259	0.547256
3.98183	-5.91307	3.91799
7.22826	-7.07779	3.25132
6.34075	-6.06333	3.15423
8.81699	-4.63156	3.59301
-7.99225	-7.18531	3.23011
-5.54669	-5.34071	4.65214
-4.18403	-5.29282	3.72953
-3.34852	-5.28409	3.36741
-2.82354	-5.95603	2.97492
-0.967665	-7.17658	1.69379
-1.17451	-5.08888	2.49418
-0.319653	-8.86239	1.21164
0.283486	-8.86201	0.254372
2.10379	-6.48434	4.8244
3.79294	-6.22685	4.68962
4.65193	-7.21715	2.77722
6.41627	-7.1649	4.81504
6.5603	-7.9986	3.61133
4.59687	-4.32529	3.2126
-7.3464	-8.86039	4.32925
-6.73496	-8.86075	3.94712
-3.23691	-7.99135	2.54161
-1.60057	-8.00825	2.46393
-3.60093	-8.86278	3.52388
-1.29949	-8.86181	3.7148
-0.0373721	-5.12352	2.72801
0.571668	-8.86238	4.73881
0.966488	-8.86107	3.36602
2.17959	-8.86136	3.63288
1.88485	-8.01703	2.03223
4.35402	-8.8619	3.11326
4.83791	-8.86175	3.63405
6.22832	-8.86116	3.40004
7.39278	-8.8605	3.78785
-8.85365	-8.85785	4.1205
-7.33397	-8.86088	5.01098
-3.7497	-8.06244	3.20147
-4.91948	-8.86179	3.479
-3.25084	-8.8619	4.19749
-1.73017	-8.8613	4.24355
-1.46708	-8.86214	4.85719
0.648078	-7.17108	3.17485
0.749335	-7.9708	3.16147
0.363989	-8.03742	5.03325
2.90425	-8.86108	3.45332
3.40021	-8.86095	3.9637
5.54303	-8.86207	3.50245
6.32349	-4.4815	5.77433
8.84801	-7.2753	4.33272
-8.85355	-8.85724	3.68956
-6.74745	-8.86056	3.22633
-6.34748	-8.10252	5.6637
-3.59834	-8.00217	4.37857
-2.56421	-5.6346	7.10862
-0.522443	-7.28296	2.33002
-0.174158	-7.28596	4.03641
-0.112977	-8.86198	4.83543
0.745428	-7.2563	4.11933
1.78975	-8.86173	4.96312
4.39949	-5.45411	5.42294
3.92989	-6.26374	6.32185
6.28298	-4.48537	4.05788
6.00016	-8.86104	4.10302
7.9737	-5.40719	5.04247
-8.85314	-8.85748	4.98163
-7.9832	-6.31432	8.0126
-4.44688	-7.95334	3.30668
1.22452	-5.87793	1.69606
-7.15829	-7.10342	6.35272
-4.00198	-7.32268	5.72351
-1.99266	-5.07833	5.36534
0.203967	-7.99783	2.65845
1.95635	-7.1169	7.24634
5.33114	-6.21686	7.14409
5.43149	-5.32464	7.15497
2.48623	-4.3692	-1.16277
8.01936	-8.00798	4.39075
8.09134	-8.86119	5.45281
8.10339	-8.86142	4.72057
-8.85343	-8.85759	4.5488
-8.82123	-4.74871	6.4073
-7.1251	-6.26096	4.60433
-5.66672	-4.34615	6.44406
-3.14479	-4.39394	3.9798
-2.58416	-6.43224	6.40809
-0.76013	-8.02633	2.71332
2.25479	-7.16696	8.001
-0.281311	-7.2032	5.64115
1.38992	-8.05256	3.53075
5.38324	-5.2835	5.39573
5.49492	-4.40613	5.46739
6.48029	-8.02162	4.37784
7.95188	-6.32049	7.19053
8.85608	-8.85847	4.42562
-8.85336	-7.98643	4.76026
-8.85452	-8.85784	6.70402
-8.00295	-7.19842	7.23337
-5.54135	-6.33908	5.49957
-5.39464	-8.03867	5.80112
-4.10942	-4.28528	5.2701
-2.55673	-5.09684	6.42821
2.75051	-5.41292	7.10971
1.41245	-5.22979	5.34081
1.07707	-7.14771	7.24081
4.70799	-4.47456	6.66068
4.61997	-4.25793	4.12748
7.18503	-4.45589	6.33805
8.04396	-8.86143	6.12279
8.85641	-8.85842	5.4042
-8.85295	-7.98919	4.08554
-8.84719	-7.21368	4.44945
-4.7148	-7.97213	2.45963
-2.00628	-7.96801	3.22832
-3.20436	-4.34354	4.88801
-2.17991	-8.86241	4.8691
-5.77293	-4.50058	7.31907
-0.229198	-8.04551	3.32861
2.90747	-4.49683	5.67247
0.991597	-8.86148	5.31206
5.56516	-6.34294	6.34282
3.99521	-7.13871	4.73763
5.31601	-8.8612	4.1981
7.24699	-7.97827	4.06379
8.857	-8.8583	4.91953
-8.847	-7.20298	5.15472
-8.01287	-8.8616	5.36629
-6.36174	-7.26592	5.451
-7.97704	-7.17047	6.43109
-5.29757	-5.1676	6.46119
-2.2614	-7.28031	6.39458
-3.76447	-4.30573	6.00253
2.89422	-4.50192	4.82991
2.38054	-4.37442	2.30503
1.70746	-4.33014	0.504071
4.84142	-8.01215	6.5944
4.6031	-8.86195	2.45337
7.15353	-6.27294	5.46058
8.03276	-8.01417	6.5185
8.8534	-8.00834	4.78726
-8.84125	-6.42016	4.83937
-8.85342	-7.98757	6.10507
-7.19551	-7.17713	7.16354
-4.97207	-8.86109	4.90507
-3.96774	-7.22492	4.85619
-2.96213	-7.26351	4.83013
-0.233427	-7.18094	7.97778
-2.24159	-4.26464	5.14278
-0.680907	-7.18902	7.17417
2.50042	-8.86163	4.84022
2.2836	-6.84141	3.6003
4.45048	-8.04262	3.66725
7.97364	-5.41595	5.97253
7.22051	-7.17355	6.41803
8.84736	-7.23454	5.80967
-8.84124	-6.41661	5.62574
-7.28887	-7.95608	6.64482
-7.17792	-7.10478	4.81562
-4.2731	-8.01521	4.0765
-3.71144	-8.0436	5.73342
-0.956409	-8.00399	4.62822
-2.34805	-7.1741	7.17671
1.10653	-4.43226	5.62595
1.41831	-7.16557	6.50219
2.33309	-7.07017	5.74265
3.98359	-7.98097	6.0392
4.77465	-7.15166	5.4967
6.30569	-6.32958	5.5506
7.23171	-7.97858	4.80607
8.02699	-4.46398	5.72337
-8.83337	-5.61377	4.09604
-7.97778	-6.34365	5.62623
-5.56781	-7.09613	4.62981
-4.318	-8.86219	4.83486
-2.35139	-8.03571	6.61387
-1.61412	-7.99714	3.95543
-0.251231	-7.28852	4.83102
-0.38567	-5.97259	5.24152
1.16458	-6.46635	5.45961
3.08379	-7.17925	8.00481
2.04859	-7.25826	4.24627
3.6089	-8.00151	4.73892
3.72719	-8.00082	3.86722
7.19427	-7.0979	4.815
8.84148	-6.45382	4.87876
-7.14718	-5.38814	5.44153
-7.23376	-7.98326	3.90328
-5.5397	-7.16657	5.46451
-6.0961	-7.65166	6.18514
-4.65141	-6.54934	6.3514
0.0232754	-6.30026	7.17464
-1.36753	-6.00777	6.81617
0.440679	-5.27112	6.27545
0.630104	-7.2778	4.93571
1.24562	-8.86233	4.56171
3.9642	-7.10469	5.56193
4.18262	-7.96478	5.33376
6.28604	-8.86051	5.36015
7.06233	-7.27787	1.68722
7.99902	-8.00557	5.80823
-8.81989	-4.73289	5.6228
-7.15695	-6.27231	3.69665
-5.4283	-6.2572	4.63172
-4.84882	-7.32986	4.27804
-0.539312	-4.3277	5.04537
-1.39069	-4.26674	5.64737
0.342361	-6.63426	3.8023
1.35235	-5.4406	6.22387
1.01023	-8.02409	2.34941
0.577111	-6.28619	6.39511
3.47762	-7.20576	2.3433
2.53805	-5.3494	3.34197
4.96609	-8.01272	5.1512
4.50718	-8.01989	1.94484
8.82007	-4.72932	5.89443
-7.98347	-5.44526	6.05739
-6.49031	-4.36586	5.90857
-4.63858	-6.68338	3.80635
-2.50664	-5.14768	3.70727
-0.639284	-5.18863	3.5628
-2.10301	-5.7827	4.38781
0.166133	-6.42996	5.61531
1.91928	-6.17203	5.5723
1.98021	-7.30853	3.05631
1.57451	-7.24747	1.83277
2.40175	-8.01608	2.57659
2.91778	-5.14722	1.71801
5.86332	-8.02158	2.4073
5.68571	-7.99019	4.9106
8.01538	-4.45496	4.87888
-6.35858	-6.43269	5.60406
-4.82253	-5.87884	5.34995
-3.36922	-6.53888	3.30729
-2.69029	-5.13673	4.66392
-3.12327	-5.92978	5.0108
-2.13296	-5.91606	5.32554
2.02102	-4.45859	5.68245
2.2462	-6.3152	6.38554
3.15043	-7.19807	6.46792
3.42206	-5.38194	5.4585
3.22092	-7.22422	4.87106
3.98169	-7.14474	6.37373
3.16557	-6.00561	3.61903
5.18166	-8.01782	3.43737
6.2406	-5.43854	5.03966
-8.01508	-8.86117	4.06247
-6.08127	-8.86215	5.06757
-4.8167	-8.86186	4.22605
-3.93781	-8.86136	4.25282
-2.91481	-8.86119	4.8449
-0.750776	-8.0467	3.88778
-0.834178	-8.86127	6.13717
0.308598	-8.861	5.43456
1.19848	-8.86128	6.13922
1.59644	-7.9678	4.22492
3.18175	-8.86147	4.66217
3.90654	-8.86142	4.46426
5.09443	-8.86211	2.957
6.52303	-8.8615	4.66166
7.22399	-8.86015	4.43464
-8.01466	-8.86129	4.71383
-6.69645	-8.86093	4.68153
-4.66082	-8.03559	6.48764
-2.82314	-8.05866	5.75886
-4.43998	-5.32042	7.15366
-1.87964	-8.86161	5.50651
-2.59208	-7.1721	7.98678
-0.125146	-8.86104	6.1135
0.939351	-6.38027	8.84097
2.29575	-8.8608	5.54304
3.78947	-4.45939	8.15691
4.41363	-8.8612	4.9994
2.49359	-8.07537	1.55171
5.14186	-8.01973	2.60219
7.53379	-8.86063	5.00434
-8.85382	-8.85778	6.27188
-7.36207	-8.86062	6.34877
-5.47876	-8.86079	3.90144
-2.65386	-6.64415	3.78886
-2.17018	-7.21837	5.60286
-1.55136	-8.86179	6.14572
0.539805	-6.33753	7.99087
1.57648	-8.86124	5.59471
-0.245716	-4.45237	6.8929
0.498822	-7.9833	5.73267
4.82323	-7.98168	5.88976
5.43613	-4.37187	4.57738
4.63595	-6.32206	5.48828
8.82316	-4.81383	7.41784
8.85293	-8.01509	7.44724
-8.85356	-8.85801	5.41119
-6.65923	-8.86135	6.08295
-5.55373	-8.86117	4.60043
-8.82074	-4.71131	7.22257
-2.59648	-8.86199	5.4857
-4.34088	-8.01913	8.03503
-5.68814	-4.39556	5.49614
0.193438	-8.02108	6.52783
2.40262	-4.4854	7.33338
7.21351	-7.22928	7.97731
5.62621	-5.40731	6.29279
5.28026	-7.97319	7.24166
4.6302	-8.86101	4.32261
6.92939	-8.86035	5.24516
8.85578	-8.8582	6.37569
-8.85316	-8.85731	5.83881
-5.99221	-8.86126	5.88232
-6.66957	-8.86286	5.39356
-2.48082	-8.0321	3.91681
-6.5356	-4.44533	6.87071
-2.9181	-4.32064	5.71148
-2.03462	-6.30647	7.97984
1.86816	-5.40371	7.09456
4.54568	-5.41113	7.08039
0.884776	-4.47691	8.09778
4.80062	-5.45686	6.2224
4.18308	-8.8605	7.4778
5.81537	-8.86072	4.77856
5.61454	-8.8601	5.45687
8.81584	-4.7389	8.17453
-8.84251	-6.49469	8.00495
-8.84733	-7.17541	7.28614
-7.98871	-7.20814	5.62989
-6.26002	-5.1983	6.16762
-4.45045	-5.7136	6.37305
-1.9408	-8.86202	6.78573
-2.41447	-4.42186	8.12137
2.12546	-4.46793	6.51569
-0.230599	-7.22988	8.84688
2.69703	-8.86128	6.12274
5.53981	-5.4787	7.97735
6.17754	-4.50232	7.42608
5.62184	-7.14659	4.90124
8.07824	-8.86153	6.76302
8.85624	-8.85854	6.86279
-8.85304	-7.98484	5.43596
-8.84268	-6.91877	8.84282
-6.80775	-8.86166	6.78641
-6.55504	-4.7052	8.81431
-3.01444	-8.86139	7.38937
-1.63575	-8.86088	7.43809
-1.36632	-8.00835	5.31774
-0.607757	-8.8615	8.07211
2.95207	-5.38221	7.96156
1.12647	-8.86056	7.39479
0.941462	-7.9938	6.47538
4.23041	-8.86011	5.65601
4.93044	-8.86065	5.55691
8.84777	-7.22818	6.53575
8.84167	-6.42629	6.42827
-8.84102	-6.42859	6.41349
-7.09912	-5.44667	7.14526
-5.49284	-8.86176	5.41975
-7.16253	-5.29091	6.29918
-2.25657	-8.86183	6.12681
-2.12066	-4.32515	6.19058
-5.6582	-7.15104	7.95738
-0.533495	-6.3932	8.84026
2.04438	-8.00874	8.8539
1.69583	-8.0028	6.48113
1.4063	-6.29999	7.98526
7.17413	-6.36495	7.98507
5.45421	-8.86017	6.13001
6.38841	-7.99706	5.83942
8.84796	-7.27927	8.02526
-8.84683	-7.21011	5.86097
-8.04334	-8.0131	6.47072
-7.17036	-8.00117	7.33618
-5.50443	-8.86139	6.73084
-3.71593	-5.183	6.32714
-3.75408	-6.33225	7.97188
-3.43088	-5.36413	7.12689
0.312496	-5.4638	7.9752
-0.269217	-7.97808	5.88651
1.80581	-8.00206	8.03608
2.00543	-7.9831	5.72203
7.15117	-5.39535	7.08259
6.71045	-7.96271	7.34952
7.44012	-8.86053	5.75515
8.85546	-8.85803	5.88935
-8.83329	-5.6161	6.47518
-7.98552	-6.31497	7.22204
-6.42569	-7.99186	4.93693
-7.15303	-6.33463	7.98417
-3.85352	-8.03414	6.48723
-3.36192	-7.1888	7.99382
-1.95119	-4.36712	7.05902
0.469131	-7.23317	8.84764
2.54204	-8.00464	8.01315
2.87876	-7.9776	7.21168
6.35964	-6.30343	7.99842
5.61736	-7.95809	5.6959
5.66339	-8.02563	6.43606
8.83432	-5.66508	7.20075
8.84081	-6.47235	7.21271
-8.18993	-4.46661	7.67324
-6.25112	-6.0125	6.33275
-6.48386	-8.04217	6.62952
-5.54411	-8.04147	6.531
-3.6037	-8.02079	8.02431
-1.8206	-7.20213	8.00507
-0.892199	-7.99576	7.33686
3.33836	-4.47657	7.3118
0.605385	-7.18572	8.00603
4.65953	-4.49155	5.81841
4.19789	-4.4881	7.34836
5.03136	-7.96698	4.28799
4.80224	-7.25748	4.65401
7.49652	-8.86073	7.11766
8.84633	-7.24061	7.26646
-8.83349	-5.60059	5.66881
-6.4743	-8.00226	4.1898
-4.82149	-7.43158	5.23518
-3.08089	-7.30533	4.00324
-3.97979	-7.05543	7.23518
-3.72144	-6.46672	6.3537
-1.99993	-6.35765	7.19183
-0.804655	-6.37201	7.13099
2.26496	-6.30949	7.98201
2.44752	-8.00068	6.49166
2.97334	-7.26474	3.32004
6.49898	-8.0266	6.5704
6.38825	-6.3157	6.38391
4.1193	-8.86138	3.79461
7.19084	-7.97091	5.52997
-8.83214	-5.53949	7.26262
-6.3617	-7.18195	3.88912
-5.57208	-6.93173	6.30576
-5.49899	-6.39064	7.12049
-7.16894	-7.15888	5.59671
-0.516248	-4.36764	5.97182
0.102848	-5.4063	7.13675
-0.230135	-6.09646	6.35604
-0.744369	-6.69569	6.16172
3.90386	-6.38029	7.97253
4.46301	-6.2748	7.15825
3.60395	-7.98752	7.3181
7.15926	-5.39491	6.22256
4.82064	-5.57562	4.63516
7.99503	-6.35259	7.99385
-7.2359	-4.45097	5.38469
-7.1599	-6.28211	5.47458
-1.54011	-5.2178	3.42447
-1.03774	-7.27429	3.91494
-1.20633	-7.29117	5.60397
-1.27659	-7.26385	6.45234
-1.5181	-7.10703	7.19484
0.209035	-7.1449	7.24714
0.574611	-7.15153	6.47611
2.38036	-7.25698	5.00289
2.11158	-8.02513	4.93865
1.44209	-7.20969	4.9423
5.60758	-7.20937	6.45567
5.71847	-8.02369	4.09139
7.17921	-4.48254	5.45386
-7.32576	-8.86102	5.68963
-3.28513	-7.99134	5.07079
-3.25223	-8.04569	3.74758
-3.95061	-5.98634	5.60923
-3.77459	-5.15543	5.31078
-3.1679	-5.86514	6.18879
-2.41954	-5.39943	7.96007
3.03174	-5.44518	6.25169
2.82527	-6.2385	5.56486
2.8608	-7.11899	7.24294
4.01709	-7.99017	6.74105
2.54702	-6.19405	4.11621
4.45855	-8.00231	2.82877
6.37265	-6.30832	4.72121
6.35856	-7.17455	5.65337
-8.01228	-8.8611	6.01923
-6.1261	-8.86004	6.57142
-4.05886	-8.86213	5.49867
-3.7099	-8.86201	6.11038
-3.31688	-8.86185	5.49125
-1.24322	-8.86124	6.78692
-0.482203	-8.01377	5.20357
0.621508	-7.15098	5.71516
0.555667	-8.86156	6.04539
0.856627	-8.02915	4.39139
2.95835	-8.86116	5.40462
3.68925	-8.86093	5.12483
4.04401	-8.86054	6.32161
6.68354	-8.8618	6.71559
7.33325	-8.86075	6.46135
-7.49534	-8.86075	7.05745
-4.80371	-8.86135	6.71713
-4.45662	-8.8618	6.13934
-5.38696	-6.03888	6.28956
-2.2238	-8.00651	5.29826
-3.15961	-7.13421	6.3892
-1.05685	-8.01677	6.00076
1.18761	-5.40838	7.94473
-0.115963	-8.04512	4.40648
1.96664	-8.861	6.18415
1.32458	-8.02834	5.00378
7.12673	-5.40453	5.31332
3.51168	-8.86047	5.76692
5.11752	-8.86068	4.87722
6.79341	-8.86105	5.9972
-8.85448	-8.85818	7.99349
-4.77438	-8.861	5.5567
-7.55048	-4.45668	8.19294
-3.34275	-8.86123	6.73577
-2.97732	-8.86182	6.11683
-2.32482	-8.86131	7.4122
-0.556887	-8.86062	6.77912
0.127842	-8.86149	6.75382
0.0775556	-8.8616	8.06308
1.52817	-8.86091	6.77464
1.8166	-8.86045	7.41194
3.32983	-8.86014	6.38617
6.79592	-4.4577	8.04312
3.38828	-7.97936	5.54636
8.85588	-8.85868	7.34376
-8.03407	-8.04147	7.99755
-8.05616	-8.86138	6.68837
-5.35912	-8.86147	8.05809
-4.03338	-7.96156	7.26476
-7.1173	-6.18774	6.31991
-2.59915	-8.85847	8.85554
-1.54445	-5.57641	8.83345
-1.98098	-6.42091	8.8406
1.68426	-6.35881	8.84055
2.51812	-8.86026	7.44435
5.58092	-5.74097	8.83506
4.75018	-8.86128	8.07055
2.84439	-8.04013	4.89256
8.02861	-8.86265	8.08183
8.84785	-7.57208	8.84788
-8.85419	-8.85794	7.56796
-8.82144	-4.76289	8.11217
-6.35506	-8.86128	7.31435
-6.09135	-5.40801	7.96282
-4.4182	-7.24385	8.84792
-1.99939	-8.86142	8.07076
-1.99063	-8.00789	8.85337
-0.333953	-6.33068	7.98226
1.78851	-5.51837	8.83284
0.81262	-8.86123	6.74023
2.24434	-8.8607	6.77998
6.1974	-6.26588	7.19475
4.50105	-8.86066	6.87292
8.06975	-8.86165	7.46672
8.85524	-8.85877	7.83296
-8.83352	-5.67191	8.01641
-5.58268	-8.00764	5.12598
-7.34106	-8.85895	8.85553
-6.02797	-8.86164	8.04092
-6.45741	-6.39594	8.8405
-2.5539	-7.99343	7.34135
-1.62087	-7.22728	8.84804
-1.18785	-8.01774	8.0445
0.682618	-7.97957	7.24533
2.56196	-7.29083	8.84764
7.26426	-5.23594	8.83018
6.06683	-8.86116	8.02749
7.39074	-8.8616	8.00124
6.14468	-8.8612	6.04724
8.85283	-8.02399	8.10335
-8.85302	-7.98056	6.78121
-8.02885	-8.86137	7.42021
-5.72679	-8.86125	7.39051
-4.75512	-7.99408	7.24423
-2.88698	-6.31489	7.97405
-3.69831	-8.86115	7.38475
-1.31064	-8.00762	8.85316
-1.19131	-6.33354	7.91893
0.445072	-8.86103	7.39596
6.37971	-5.47786	8.83107
2.08961	-8.86092	8.06328
3.38154	-8.04185	8.85325
7.25408	-6.73473	8.84403
8.10643	-7.98123	8.85296
8.01	-8.00282	5.1083
-8.84789	-7.24697	8.0333
-7.35807	-4.49994	7.25343
-7.3983	-8.86241	8.05253
-5.7759	-8.00677	8.03429
-5.40082	-8.01772	8.85385
-5.61177	-5.64293	8.83357
-2.99079	-6.40096	7.16839
-2.02322	-8.03121	8.0504
4.80642	-6.40457	8.84146
3.07676	-6.7889	8.8434
7.22849	-8.0393	7.99358
5.38618	-8.01786	8.85324
6.72005	-8.86142	8.07669
8.84279	-6.52336	8.00809
8.83592	-5.69316	8.00269
-7.20662	-7.97085	4.63273
-7.99757	-8.02667	5.76548
-7.20339	-7.18073	7.98259
-7.27776	-7.26497	8.84817
-3.02293	-7.20198	8.84775
-4.14967	-7.1762	8.00182
-1.07857	-4.74311	8.82201
-0.222727	-8.85804	8.8553
-0.618488	-7.97462	6.63135
2.76332	-8.86092	8.06673
2.71875	-7.98278	5.74948
8.00651	-7.23776	8.0117
5.64554	-8.86038	7.37393
7.98754	-8.05145	8.01943
8.85305	-8.00971	5.45226
-7.03578	-5.44372	7.97456
-5.27501	-8.86213	6.10427
-7.22549	-5.67681	8.83456
-4.58462	-8.05058	5.70935
-6.31222	-6.30547	7.14339
-1.73819	-7.95746	7.35263
1.26166	-4.49487	6.47572
-0.634334	-8.00564	8.85346
1.43082	-7.16648	8.00068
1.39476	-7.98508	8.85374
6.38863	-7.17474	8.01145
3.28475	-8.00711	8.02591
8.00446	-5.66066	8.83303
8.02468	-7.9924	7.28006
8.85355	-8.01275	6.11657
-8.84162	-6.38105	7.20484
-5.1237	-7.25575	8.8469
-7.99447	-7.2093	8.01561
-4.71131	-8.01885	8.85392
-3.09153	-7.96952	6.44924
-4.63535	-5.08672	5.75118
-1.90793	-7.99566	5.99944
-1.03455	-7.17983	7.98894
1.23216	-7.99894	5.72342
4.72483	-7.18073	8.00245
5.55124	-7.23557	7.97626
5.7741	-7.29125	8.84725
6.42402	-8.01377	8.05835
7.95126	-7.16269	7.22653
8.07489	-4.48793	7.42817
-8.8467	-7.20871	6.57345
-5.51181	-7.99997	7.25066
-5.47979	-6.29746	7.9802
-4.20321	-5.43194	7.95884
-4.90918	-7.14845	7.96546
-2.64054	-8.86143	6.75124
-1.49072	-5.49299	7.96076
-0.390995	-8.01172	8.04552
1.09068	-8.01065	8.02112
2.41728	-6.33641	8.84059
3.10097	-6.29346	7.97184
2.14921	-7.96895	7.26636
3.07456	-7.97393	4.08757
6.21511	-7.11669	7.23705
8.85326	-8.00777	6.78607
-8.09265	-4.48029	6.69761
-5.70615	-7.96716	4.4427
-4.0565	-7.25451	6.49042
-3.61287	-8.86184	4.8738
-4.93898	-4.34892	5.00736
-3.30962	-5.44457	7.96357
-1.75549	-5.24485	7.19165
0.612945	-4.47388	7.17764
2.07051	-5.42475	7.95721
4.67364	-5.39433	7.94879
5.52835	-6.39956	7.97037
2.3433	-8.02687	4.08566
2.29012	-7.17398	6.52082
6.42055	-7.19001	6.46365
8.00089	-4.49463	6.58707
-7.28137	-4.38124	6.31928
-6.51402	-8.00003	8.04323
-4.12521	-8.02166	5.01062
-3.30751	-8.01898	7.2241
-3.18435	-7.21757	7.17359
-0.786398	-6.69652	5.0915
-0.423598	-8.86069	5.51039
0.915879	-6.29016	7.19755
1.42123	-7.98653	7.23845
2.69419	-6.28016	7.17385
3.63809	-5.398	7.1072
4.33263	-8.0295	4.54659
4.54493	-7.11649	7.18017
5.98416	-7.97741	7.20709
4.74438	-8.8601	6.21704
-7.09672	-7.97782	6.00022
-4.93225	-7.36393	6.25619
-4.63863	-6.71595	5.57648
-2.66386	-8.03319	4.63755
-3.04676	-7.29516	5.6381
-1.50159	-8.02181	6.69623
-0.54942	-5.3066	6.33029
1.78918	-6.2722	7.16381
3.59173	-6.276	7.1505
1.54356	-7.19369	5.73529
3.22644	-8.00263	6.43728
3.15695	-7.11694	5.6777
3.1077	-6.34201	6.36284
6.36163	-5.42763	5.92933
7.22608	-8.0037	6.25887
-7.02494	-8.86119	7.51113
-8.021	-8.86196	8.05065
-4.06446	-8.86149	6.74056
-4.37728	-8.86085	7.37575
-4.02018	-8.86158	8.04873
-2.6792	-8.86146	8.05701
-0.941458	-8.86111	7.4335
-0.0700343	-7.9945	7.29532
0.365132	-8.01451	8.03686
0.749329	-8.86131	8.05241
2.91602	-8.86015	6.88037
3.29704	-8.8608	7.45962
3.74226	-8.86074	6.97766
5.95998	-8.86119	6.70306
6.96689	-8.86072	7.42416
-8.85347	-8.8573	7.13498
-6.67457	-8.86171	8.08015
-5.04653	-8.86127	7.38681
-4.68992	-8.86153	8.05186
-3.34813	-8.8615	8.05329
-2.35377	-5.56697	8.83296
-3.77245	-4.4616	7.21407
0.200596	-6.42711	8.84147
3.13788	-4.61387	8.81801
4.93248	-4.59675	8.81579
3.42808	-8.86139	8.07352
4.32545	-7.22252	8.84662
4.94501	-8.86057	7.42833
5.23343	-8.86102	6.78368
7.87159	-8.8591	8.85543
-8.85444	-8.1451	8.85573
-8.86107	-8.86073	8.44339
-6.30711	-7.99505	7.31534
-6.41801	-7.13494	7.98695
-4.80226	-5.61196	8.83405
-2.33048	-7.22004	8.84793
-1.64812	-8.858	8.85544
-0.246157	-8.86106	7.4234
1.19885	-8.85768	8.85503
1.41802	-8.86117	8.06053
5.58721	-6.53033	8.84219
5.305	-4.42461	7.28732
6.72084	-8.01614	8.85287
6.92501	-8.8587	8.85483
8.86641	-8.85782	8.86401
-8.29327	-8.86	8.86142
-7.8205	-8.85859	8.8552
-6.39406	-8.85793	8.85545
-4.97255	-8.85814	8.85467
-3.55064	-8.85819	8.85461
-3.33339	-8.01369	8.8538
-1.1711	-8.8581	8.85554
-1.30369	-8.8612	8.07511
0.727511	-8.85865	8.85548
2.62117	-8.85857	8.85575
3.58799	-8.85903	8.85716
4.07364	-8.86114	8.08519
5.97258	-8.85896	8.85501
7.17337	-7.42533	8.84831
8.86026	-8.86092	8.32032
-8.83708	-6.27148	8.83718
-8.83123	-5.58312	8.83186
-8.0223	-6.48138	8.84295
-4.02287	-8.85899	8.85511
-3.0736	-8.85828	8.85501
-2.12663	-8.85828	8.85567
-0.697375	-8.85842	8.85583
0.255069	-8.85824	8.85521
1.87225	-7.158	8.84651
2.14944	-8.85842	8.85574
3.1008	-8.85924	8.85631
4.06878	-8.85853	8.85763
8.82018	-4.92778	8.82083
7.39445	-8.86027	8.85413
8.85512	-8.17969	8.85528
-8.85295	-7.97653	7.43507
-8.86284	-8.85644	8.87505
-6.75938	-8.0014	8.854
-5.44757	-8.85876	8.85515
-4.02121	-8.0197	8.85387
-2.71834	-6.37949	8.84041
-1.86715	-4.72408	8.81851
-1.25211	-6.39173	8.83864
1.67411	-8.85785	8.8552
2.61958	-5.47004	8.83227
2.71989	-8.00916	8.8534
5.02684	-8.8583	8.85565
6.44613	-8.85872	8.85514
8.35415	-8.86056	8.86042
8.84249	-6.95447	8.84265
-8.81919	-4.87814	8.81923
-6.87175	-8.85839	8.85563
-6.08741	-8.01213	8.85388
-4.49535	-8.85845	8.85478
-3.99749	-5.58319	8.83329
-3.80098	-6.15684	7.12418
-0.70721	-5.55177	8.83398
-0.923783	-7.2097	8.84709
-0.699408	-4.44505	8.21523
4.09986	-8.0252	8.01582
4.17526	-5.84454	8.83545
4.54706	-8.85837	8.85629
6.36798	-6.33481	8.84143
6.31229	-8.86075	7.33322
8.83801	-6.30864	8.83711
-8.84772	-7.54514	8.84799
-7.92972	-5.40349	7.92128
-8.10317	-8.01256	8.85292
-3.71513	-7.25249	8.84828
-6.42573	-5.56012	8.83325
-3.45999	-6.41408	8.84055
-2.84856	-8.01494	8.05229
-1.44576	-5.1234	6.29846
3.59862	-5.25732	8.83104
3.92352	-6.59416	8.84249
4.91198	-8.01235	8.03644
4.07255	-8.0076	8.85233
6.46419	-7.12413	8.8465
8.02547	-6.47773	8.84245
7.98061	-5.44572	6.94665
-7.95619	-5.41713	7.01089
-7.44053	-8.02275	8.85401
-5.91799	-8.85831	8.85514
-5.83688	-7.25005	8.84676
-4.18952	-6.43123	8.84107
-5.13974	-5.37246	7.99065
-1.60633	-4.50266	7.97336
0.0487181	-8.01308	8.85396
1.17162	-7.20101	8.84716
3.91108	-7.23032	7.9763
4.84244	-5.44688	8.83243
6.06836	-8.00623	8.85377
5.50443	-8.85848	8.85515
4.72371	-7.99996	8.85244
7.75258	-4.45563	8.1464
-7.14409	-6.33965	7.14901
